id,mls_number,coordinates_source,coordinates_geohash,latitude,longitude,title,home_type,sub_type,offer,status,banner_id,property_class,property_type,unit_name,unit_number,corporation_number,corporation_jurisdiction,asking_price,advertise_permission,featured,exclusive,promoted,building_id,building_age_max,building_age,address_id,street_id,neighbourhood_id,neighbourhood_name,sublocality_id,sublocality_name,locality_id,locality_name,locality_parent_id,locality_parent_name,locality_grandparent_id,locality_grandparent_name,province_id,province_name,country_id,country_name,url,tax,tax_year,bedrooms,bedrooms_plus,bed_type,bed_type_num,bathrooms,furnished,parking_spots,parking_type,locker_type,sqft_min,sqft_max,sqft,sqft_source,lot_size,lot_front,lot_depth,pin_to_front,ranking,maintenance_fee,photo_count,photo_version,photo_base_url,pool,furnished_id,property_class_name,entry_date,entry_date_unix,street_name,brokerage,brokerage_id,brokerage_name,date_available,date_available_period,exposure,outdoor_space,pets_permitted,created_at,source_timestamp,slogan,has_locker,has_balcony,amenities,tags,title_to_land,filter_type,filter_value,type,subtitle,open_houses,_geoloc,objectID,_highlightResult
688109,C5447349,Address,dpz82bz206c4g0xsnsg4,43.6418304,-79.4101975,PH1001 - 25 Stafford St,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,Ph1001,01,2225,TSCC,4995000,1,0,0,0,73,9,9,256776,10362,753,King West,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/parc-lofts-25-stafford-st/unit-Ph1001-C5447349,16125.4,2020,4,,4,4,3,No,2,Underground,Owned,2750,2999,,,,,,,,1883.46,31,2,https://shared-s3.property.ca/public/images/listings/optimized/c5447349/mls/,None,,,2021-12-02,1638470489,Stafford Street,"PSR, BROKERAGE",,,30/60/Tbd,2022-Jan,EW,Terrace,Restrictions,2021-12-02 18:49:16,2021-12-02 18:37:34,,1,1,"['BBQ Permitted', 'Party Room', 'Security System', 'Meeting Room', 'Parking Garage', 'Pet Restriction', 'Visitor Parking']","['Loft', 'Penthouse', 'Soft Loft']",,mls_number,C5447349,SearchListing,C5447349 | For Sale,[],"{'lat': 43.6418304, 'lng': -79.4101975}",C5447349,"{'mls_number': {'value': 'C5447349', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': 'PH1001 - 25 Stafford St', 'matchLevel': 'none', 'matchedWords': []}}"
687913,C5446917,Address,dpz83sqt1yhp1v46r4d6,43.6619330,-79.3782001,705 - 77 Carlton St,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,705,05,619,MTCC,998800,1,0,0,0,941,38,38,317234,10627,749,Church St. Corridor,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/77-carlton-street-condos-77-carlton-st/unit-705-C5446917,3488.88,2021,2,,2,2,2,No,1,Underground,Exclusive,1400,1599,1413,Calculated,,,,,,1122.18,33,4,https://shared-s3.property.ca/public/images/listings/optimized/c5446917/mls/,None,,,2021-12-02,1638470489,Carlton Street,"LIVING REALTY INC., BROKERAGE",,,Immed/Tba,2021-Dec,S,None,Restrictions,2021-12-02 15:09:16,2021-12-02 18:27:07,,1,0,"['Concierge', 'Gym', 'Party Room', 'Rooftop Deck', 'Squash Court', 'Visitor Parking', 'Public Transit', 'Parking Garage', 'Pet Restriction', 'Sauna', 'Security Guard', 'Security System', 'Billiards / Table Tennis Room']",['Mid-Rise'],,mls_number,C5446917,SearchListing,C5446917 | For Sale,[],"{'lat': 43.661933, 'lng': -79.3782001}",C5446917,"{'mls_number': {'value': 'C5446917', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '705 - 77 Carlton St', 'matchLevel': 'none', 'matchedWords': []}}"
688074,E5447282,Address,dpz8eyw6m9yxg5672dpn,43.7177431,-79.2795021,85 Cleanside  Rd,Townhouse,Townhouse,Sale,Active,,Freehold,,,,,,899800,1,0,0,0,,,,489385,15170,766,Clairlea | Birchmount,15,Scarborough,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/85-cleanside-road-scarborough,3531.65,2021,3,,3,3,3,No,3,Garage,,0,,,,1188,21,57,,,,,1,https://shared-s3.property.ca/public/images/listings/optimized/e5447282/mls/,None,,,2021-12-02,1638469312,Cleanside Road,"RE/MAX ROYAL PROPERTIES REALTY, BROKERAGE",,,Jan 2020,2021-Jan,,,,2021-12-02 18:09:16,2021-12-02 17:55:40,,,0,[],[],,mls_number,E5447282,SearchListing,E5447282 | For Sale,[],"{'lat': 43.7177431, 'lng': -79.2795021}",E5447282,"{'mls_number': {'value': 'E5447282', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '85 Cleanside  Rd', 'matchLevel': 'none', 'matchedWords': []}}"
687956,W5446986,Address,dpz2pm3edjffch3ee9qd,43.6232213,-79.4839345,1201 - 10 Park Lawn Rd,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,1201,1,2671,TSCC,748000,1,0,0,0,1931,3,3,74568,6290,788,Mimico,16,Etobicoke,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/westlake-encore-10-park-lawn-rd/unit-1201-W5446986,2334.07,2021,2,,2,2,2,No,1,Underground,Owned,800,899,802,Calculated,,,,,,637.93,22,2,https://shared-s3.property.ca/public/images/listings/optimized/w5446986/mls/,None,,,2021-12-02,1638469307,Park Lawn Road,"CENTURY 21 ATRIA REALTY INC., BROKERAGE",,,Flex,2021-Dec,SW,Open Balcony,Restrictions,2021-12-02 15:49:18,2021-12-02 18:02:54,,1,1,"['Guest Suites', 'Gym', 'Outdoor Pool', 'Party Room', 'Rooftop Deck', 'Visitor Parking', 'Pets', 'Business Centre (WiFi)', 'Car Wash', 'Meeting Room', 'Rec Room', 'Sauna', 'Yoga Studio', 'FibreStream Internet', 'Squash Court']",['High-Rise'],,mls_number,W5446986,SearchListing,W5446986 | For Sale,[],"{'lat': 43.6232213, 'lng': -79.4839345}",W5446986,"{'mls_number': {'value': 'W5446986', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '1201 - 10 Park Lawn Rd', 'matchLevel': 'none', 'matchedWords': []}}"
688092,C5447299,Address,dpz81pmx38ceu7fzxyv3,43.6348247,-79.4015600,1705 - 90 Stadium Rd,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,1705,05,2138,TSCC,999000,1,0,0,0,824,10,10,207098,9574,761,Fort York,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/quay-west-90-stadium-rd/unit-1705-C5447299,3751.62,2021,2,1,2+1,2.1,2,No,1,Underground,None,900,999,985,Calculated,,,,,,905.42,19,2,https://shared-s3.property.ca/public/images/listings/optimized/c5447299/mls/,None,,,2021-12-02,1638469307,Stadium Road,"KELLER WILLIAMS REFERRED URBAN REALTY, BROKERAGE",,,Tbd,2021-Dec,W,Open Balcony,Restrictions,2021-12-02 18:29:18,2021-12-02 18:06:55,,0,1,"['Business Centre (WiFi)', 'Concierge', 'Gym', 'Games Room', 'Party Room', 'Visitor Parking', 'Car Wash', 'Guest Suites', 'Meeting Room', 'Parking Garage', 'Pet Restriction', 'Sauna', 'Security System', 'FibreStream Internet', 'BBQ Permitted', 'Media Room', 'Rec Room']",[],,mls_number,C5447299,SearchListing,C5447299 | For Sale,[],"{'lat': 43.6348247, 'lng': -79.40156}",C5447299,"{'mls_number': {'value': 'C5447299', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '1705 - 90 Stadium Rd', 'matchLevel': 'none', 'matchedWords': []}}"
688090,C5447295,Address,dpz83jh59wqf27p5zzf9,43.6657959,-79.4036131,1611 - 736 Spadina Ave,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,1611,08,1950,TSCC,1188000,1,0,0,0,367,13,13,269934,10425,759,Annex - U of T,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/mosaic-736-spadina-ave/unit-1611-C5447295,4778.13,2021,2,,2,2,3,No,1,Underground,Owned,1000,1199,1100,Calculated,,,,,,865.61,14,2,https://shared-s3.property.ca/public/images/listings/optimized/c5447295/mls/,None,,,2021-12-02,1638469307,Spadina Avenue,"EXP REALTY, BROKERAGE",,,Immediate,2021-Dec,SE,Terrace,Restrictions,2021-12-02 18:29:17,2021-12-02 18:04:19,,1,1,"['Bike Storage', 'Concierge', 'Gym', 'Guest Suites', 'Rooftop Deck', 'Visitor Parking', 'Party Room', 'Media Room', 'Meeting Room', 'Parking Garage', 'Pet Restriction', 'Security Guard', 'Games Room', 'BBQ Permitted', 'Yoga Studio']",[],,mls_number,C5447295,SearchListing,C5447295 | For Sale,[],"{'lat': 43.6657959, 'lng': -79.4036131}",C5447295,"{'mls_number': {'value': 'C5447295', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '1611 - 736 Spadina Ave', 'matchLevel': 'none', 'matchedWords': []}}"
687986,C5447108,Address,dpz88b31gxv7gr3wjvb0,43.6833566,-79.4186353,1705 - 500 St Clair Ave,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,1705,17,2088,TSCC,950000,0,0,0,0,278,11,11,279648,9598,875,Humewood-Cedarvale,21,Midtown | Central,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/500-st-clair-500-st-clair-ave-w/unit-1705-C5447108,3604.22,2021,2,1,2+1,2.1,2,No,1,Underground,Owned,1000,1199,1087,Calculated,,,,,,947.88,30,2,https://shared-s3.property.ca/public/images/listings/optimized/c5447108/mls/,None,,,2021-12-02,1638469307,Saint Clair Avenue West,"RE/MAX REALTRON BARRY COHEN HOMES INC., BROKERAGE",,,Tba,2021-Dec,NE,Open Balcony,Restrictions,2021-12-02 16:29:18,2021-12-02 18:10:41,,1,1,"['Concierge', 'Gym', 'Guest Suites', 'Party Room', 'Visitor Parking', 'Rooftop Deck', 'Media Room', 'Meeting Room', 'Parking Garage', 'Pet Restriction', 'Sauna', 'Indoor Pool', 'Bike Storage', 'Games Room']",['High-Rise'],,mls_number,C5447108,SearchListing,C5447108 | For Sale,[],"{'lat': 43.6833566, 'lng': -79.4186353}",C5447108,"{'mls_number': {'value': 'C5447108', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '1705 - 500 St Clair Ave', 'matchLevel': 'none', 'matchedWords': []}}"
687985,C5447103,Address,dpz8dtqnv52h8b9umnkf,43.7116566,-79.3348074,2608 - 735 Don Mills Rd,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,2608,24,51,YCC,434900,1,0,0,0,1945,49,49,2009201,3495,816,Flemingdon Park,17,North York,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/715-don-mills-715-735-don-mills-rd/unit-2608-C5447103,879.86,2021,1,1,1+1,1.1,1,No,1,Underground,Exclusive,600,699,627,Calculated,,,,,,567,26,3,https://shared-s3.property.ca/public/images/listings/optimized/c5447103/mls/,None,,,2021-12-02,1638469307,Don Mills Road,"NEWGEN REALTY EXPERTS, BROKERAGE",,,Tbd,2021-Dec,N,None,Restrictions,2021-12-02 16:29:17,2021-12-02 18:05:55,,1,0,"['Gym', 'Indoor Pool', 'Sauna', 'Security System', 'Visitor Parking', 'Parking Garage', 'Pet Restriction', 'Security Guard', 'Bike Storage', 'Meeting Room', 'Party Room', 'Enter Phone System']",['High-Rise'],,mls_number,C5447103,SearchListing,C5447103 | For Sale,[],"{'lat': 43.7116566, 'lng': -79.3348074}",C5447103,"{'mls_number': {'value': 'C5447103', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '2608 - 735 Don Mills Rd', 'matchLevel': 'none', 'matchedWords': []}}"
687928,C5446972,Address,dpz86h1bs0qcb3pjjyrx,43.6597554,-79.3626504,1212 - 225 Sackville St,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,1212,12,2265,TSCC,528880,1,0,0,0,1338,9,9,330217,11346,742,Regent Park,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/paintbox-225-sackville-st/unit-1212-C5446972,1729.16,2021,1,,1,1,1,No,0,Underground,Owned,500,599,548,Calculated,,,,,,428.06,40,2,https://shared-s3.property.ca/public/images/listings/optimized/c5446972/mls/,None,,,2021-12-02,1638469307,Sackville Street,"RE/MAX HALLMARK REALTY LTD., BROKERAGE",,,30 Days,2022-Jan,E,Open Balcony,Restrictions,2021-12-02 15:29:16,2021-12-02 18:13:19,,1,1,"['Beanfield Fibre Available', 'Concierge', 'Media Room', 'Meeting Room', 'Parking Garage', 'Party Room', 'Pet Restriction', 'Visitor Parking', 'BBQ Permitted', 'Bike Storage', 'Games Room', 'Guest Suites', 'Gym', 'Rec Room', 'Rooftop Deck', 'Security System']",['High-Rise'],,mls_number,C5446972,SearchListing,C5446972 | For Sale,[],"{'lat': 43.6597554, 'lng': -79.3626504}",C5446972,"{'mls_number': {'value': 'C5446972', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '1212 - 225 Sackville St', 'matchLevel': 'none', 'matchedWords': []}}"
688045,W5447209,Address,dpz2z26s3mjtz5rf3tdq,43.7277166,-79.4825894,513 - 2772 Keele St,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,513,13,1829,TSCC,499000,1,0,0,0,437,14,14,105483,5735,841,Downsview | Roding | CFB,17,North York,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/the-max-2772-keele-st/unit-513-W5447209,1906.36,2021,2,,2,2,2,No,1,Underground,Exclusive,800,899,827,Calculated,,,,,,597.6,11,2,https://shared-s3.property.ca/public/images/listings/optimized/w5447209/mls/,None,,,2021-12-02,1638468072,Keele Street,"ROYAL LEPAGE SIGNATURE REALTY, BROKERAGE",,,30/60/Tba,2022-Jan,NE,Open Balcony,Restrictions,2021-12-02 17:29:16,2021-12-02 17:51:32,,1,1,"['Bike Storage', 'Gym', 'Party Room', 'Security System', 'Visitor Parking', 'Pets', 'Meeting Room', 'Parking Garage']",['Mid-Rise'],,mls_number,W5447209,SearchListing,W5447209 | For Sale,[],"{'lat': 43.7277166, 'lng': -79.4825894}",W5447209,"{'mls_number': {'value': 'W5447209', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '513 - 2772 Keele St', 'matchLevel': 'none', 'matchedWords': []}}"
688068,C5447279,Address,dpz8dvmyugpc63j0hz0x,43.7116548,-79.3241646,1506 - 5 Vicora Linkway,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,1506,6,43,YCC,499900,1,0,0,0,1942,49,49,2010392,8109,816,Flemingdon Park,17,North York,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/5-vicora-linkway-5-vicora-linkway/unit-1506-C5447279,1356.45,2021,3,,3,3,2,No,1,Underground,Exclusive,1000,1199,1150,Calculated,,,,,,864.41,37,2,https://shared-s3.property.ca/public/images/listings/optimized/c5447279/mls/,None,,,2021-12-02,1638468072,Vicora Linkway,"RE/MAX REALTRON NEXT LEVEL REALTY, BROKERAGE",,,Tbd,2021-Dec,SE,Open Balcony,Restrictions,2021-12-02 18:09:15,2021-12-02 17:54:17,,1,1,"['Gym', 'Indoor Pool', 'Sauna', 'Security Guard', 'Security System', 'Visitor Parking', 'Pets', 'Parking Garage', 'Meeting Room', 'Party Room', 'Rec Room']",['High-Rise'],,mls_number,C5447279,SearchListing,C5447279 | For Sale,[],"{'lat': 43.7116548, 'lng': -79.3241646}",C5447279,"{'mls_number': {'value': 'C5447279', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '1506 - 5 Vicora Linkway', 'matchLevel': 'none', 'matchedWords': []}}"
688067,C5447265,Address,dpz833gcpkp97usc7fcr,43.6475017,-79.3927222,2406 - 101 Peter St,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,2406,5,2416,TSCC,799995,1,0,0,0,1330,7,7,478439,10470,754,Queen West,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/peter-street-condos-101-peter-st/unit-2406-C5447265,2547.92,2021,2,,2,2,1,No,0,,None,600,699,610,Calculated,,,,,,414.8,34,2,https://shared-s3.property.ca/public/images/listings/optimized/c5447265/mls/,None,,,2021-12-02,1638468072,Peter Street,"RE/MAX REALTY SERVICES INC., BROKERAGE",,,Flexible,2021-Dec,SE,Open Balcony,Restrictions,2021-12-02 18:09:15,2021-12-02 17:43:47,,0,1,"['Concierge', 'Public Transit', 'Party Room', 'Visitor Parking', 'Elevator', 'Guest Suites', 'Media Room', 'Meeting Room', 'Parking Garage', 'Pet Restriction', 'Rec Room', 'Security Guard', 'Security System', 'Visitor Lounge', 'Yoga Studio', 'FibreStream Internet', 'Games Room', 'Gym']",['High-Rise'],,mls_number,C5447265,SearchListing,C5447265 | For Sale,[],"{'lat': 43.6475017, 'lng': -79.3927222}",C5447265,"{'mls_number': {'value': 'C5447265', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '2406 - 101 Peter St', 'matchLevel': 'none', 'matchedWords': []}}"
687999,C5447112,Address,dpz836vxmkktr10xtb7w,43.6540697,-79.3904086,1111 - 152 St Patrick St,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,1111,10,1183,MTCC,579000,1,0,0,0,795,23,23,264836,10491,755,Grange Park,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/residences-of-the-artisan-152-st-patrick-st/unit-1111-C5447112,2205.76,2021,1,1,1+1,1.1,1,No,0,,None,600,699,,,,,,,,699,12,2,https://shared-s3.property.ca/public/images/listings/optimized/c5447112/mls/,None,,,2021-12-02,1638468072,Saint Patrick Street,"KELLER WILLIAMS REFERRED REALTY, BROKERAGE",,,30-60 Days,2022-Jan,E,None,Restrictions,2021-12-02 16:49:17,2021-12-02 17:59:08,,0,0,"['Concierge', 'Gym', 'Party Room', 'Parking Garage', 'Pet Restriction', 'Security Guard', 'Security System', 'Rec Room', 'Rooftop Deck']",['Low-Rise'],,mls_number,C5447112,SearchListing,C5447112 | For Sale,[],"{'lat': 43.6540697, 'lng': -79.3904086}",C5447112,"{'mls_number': {'value': 'C5447112', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '1111 - 152 St Patrick St', 'matchLevel': 'none', 'matchedWords': []}}"
688058,C5447255,Address,dpz943zmqgq9yxh3wggt,43.7800633,-79.3439930,1409 - 150 Fairview Mall Dr,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,1409,9,2648,TSCC,489000,1,0,0,0,2087,3,3,196129,9124,827,Don Valley Village,17,North York,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/soul-fairview-150-fairview-mall-dr/unit-1409-C5447255,1362.56,2021,1,,1,1,1,No,0,Underground,None,0,499,,,,,,,,275.52,26,2,https://shared-s3.property.ca/public/images/listings/optimized/c5447255/mls/,None,,,2021-12-02,1638466889,Fairview Mall Drive,"RE/MAX ABOUTOWNE REALTY CORP., BROKERAGE",,,Tbd,2021-Dec,E,Terrace,Restrictions,2021-12-02 17:49:17,2021-12-02 17:36:53,,0,1,"['Concierge', 'Gym', 'Party Room', 'Visitor Parking', 'Guest Suites', 'Media Room', 'Meeting Room', 'Outdoor Patio', 'Rec Room', 'BBQ Permitted', 'Yoga Studio']",[],,mls_number,C5447255,SearchListing,C5447255 | For Sale,[],"{'lat': 43.7800633, 'lng': -79.343993}",C5447255,"{'mls_number': {'value': 'C5447255', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '1409 - 150 Fairview Mall Dr', 'matchLevel': 'none', 'matchedWords': []}}"
688056,C5447241,Address,dpz90f6qefkqexxw63t3,43.7830199,-79.4169093,1306 - 5740 Yonge St,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,1306,06,2323,TSCC,699000,1,0,0,0,1824,8,8,141168,3433,813,Newtonbrook West,17,North York,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/the-palm-residences-5740-yonge-st/unit-1306-C5447241,2205.76,2021,2,,2,2,2,No,1,Underground,None,700,799,,,,,,,,637.84,27,2,https://shared-s3.property.ca/public/images/listings/optimized/c5447241/mls/,None,,,2021-12-02,1638466889,Yonge Street,"HOMELIFE LANDMARK REALTY INC., BROKERAGE",,,Tba,2021-Dec,NW,Open Balcony,Restrictions,2021-12-02 17:49:17,2021-12-02 17:24:17,,0,1,"['Concierge', 'Gym', 'Indoor Pool', 'Rooftop Deck', 'Visitor Parking', 'Public Transit', 'Party Room', 'BBQ Permitted', 'Business Centre (WiFi)', 'Elevator', 'Internet', 'Media Room', 'Meeting Room', 'Outdoor Patio', 'Pet Restriction', 'Rec Room', 'Sauna', 'Security Guard', 'Security System', 'Visitor Lounge']",[],,mls_number,C5447241,SearchListing,C5447241 | For Sale,[],"{'lat': 43.7830199, 'lng': -79.4169093}",C5447241,"{'mls_number': {'value': 'C5447241', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '1306 - 5740 Yonge St', 'matchLevel': 'none', 'matchedWords': []}}"
688042,E5447230,Address,dpz9h8u00922rszdhcbt,43.7736579,-79.2498558,1507 - 68 Grangeway Ave,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,1507,6,1948,TSCC,529000,1,0,0,0,1004,13,13,408923,13295,780,Woburn,15,Scarborough,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/skyscape-68-grangeway-ave/unit-1507-E5447230,1545.87,2021,1,1,1+1,1.1,1,No,1,Underground,Owned,600,699,660,Calculated,,,,,,568.91,25,2,https://shared-s3.property.ca/public/images/listings/optimized/e5447230/mls/,None,,,2021-12-02,1638465707,Grangeway Avenue,"EXP REALTY, BROKERAGE",,,Tba,2021-Dec,E,Open Balcony,Restrictions,2021-12-02 17:29:16,2021-12-02 17:16:50,,1,1,"['Concierge', 'Gym', 'Guest Suites', 'Indoor Pool', 'Party Room', 'Meeting Room', 'Parking Garage', 'Pet Restriction', 'Sauna', 'Security Guard', 'Security System', 'Bike Storage', 'Games Room', 'Visitor Parking', 'FibreStream Internet', 'Enter Phone System']",[],,mls_number,E5447230,SearchListing,E5447230 | For Sale,[],"{'lat': 43.7736579, 'lng': -79.2498558}",E5447230,"{'mls_number': {'value': 'E5447230', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '1507 - 68 Grangeway Ave', 'matchLevel': 'none', 'matchedWords': []}}"
688019,C5447176,Address,dpz833s2p11ffbzw7qpk,43.6459409,-79.3920540,4302 - 125 Blue Jays Way,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,4302,4302,2824,TSCC,1045000,0,0,0,0,227,1,1,264835,10469,753,King West,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/king-blue-115-125-blue-jays-way-355-king-st-w/unit-4302-C5447176,3603.74,2021,2,,2,2,2,No,1,Underground,Owned,900,999,0,Calculated,,,,,,538.88,10,2,https://shared-s3.property.ca/public/images/listings/optimized/c5447176/mls/,None,,,2021-12-02,1638465707,Blue Jays Way,"RE/MAX NIAGARA REALTY LTD., BROKERAGE",,,Immediate,2021-Dec,E,Open Balcony,Restrictions,2021-12-02 17:09:17,2021-12-02 17:10:43,,1,1,"['Gym', 'Rooftop Deck', 'Concierge', 'Party Room', 'Guest Suites', 'Media Room', 'Meeting Room', 'Outdoor Patio', 'Visitor Lounge', 'Yoga Studio', 'Indoor Pool', 'Games Room', 'Sauna']",['High-Rise'],,mls_number,C5447176,SearchListing,C5447176 | For Sale,[],"{'lat': 43.6459409, 'lng': -79.392054}",C5447176,"{'mls_number': {'value': 'C5447176', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '4302 - 125 Blue Jays Way', 'matchLevel': 'none', 'matchedWords': []}}"
688017,C5447169,Address,dpz8bb3e8fgef5be1r4h,43.7275754,-79.4180691,407 - 1700 Avenue Rd,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,407,07,,,2955000,1,0,0,0,2076,1,New,120905,6867,809,Bedford Park-Nortown,17,North York,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/empire-maven-condos-1700-avenue-rd/unit-407-C5447169,0,2021,2,1,2+1,2.1,3,No,2,Underground,Owned,2000,2249,,,,,,,,1574.97,11,2,https://shared-s3.property.ca/public/images/listings/optimized/c5447169/mls/,None,,,2021-12-02,1638464471,Avenue Road,"TFN REALTY INC., BROKERAGE",,,Tba,2021-Dec,S,Terrace,Restrictions,2021-12-02 17:09:17,2021-12-02 16:46:30,,1,1,"['BBQ Permitted', 'Concierge', 'Gym', 'Guest Suites', 'Party Room', 'Rooftop Deck', 'Outdoor Patio']",[],,mls_number,C5447169,SearchListing,C5447169 | For Sale,[],"{'lat': 43.7275754, 'lng': -79.4180691}",C5447169,"{'mls_number': {'value': 'C5447169', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '407 - 1700 Avenue Rd', 'matchLevel': 'none', 'matchedWords': []}}"
688015,C5447157,Address,dpz8bjjvpbpbdhfeh9ez,43.7539102,-79.4448855,109 - 701 Sheppard Ave W,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,109,09,2356,TSCC,499000,1,0,0,0,1470,7,7,124977,2205,811,Clanton Park,17,North York,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/portrait-condos-701-sheppard-ave-w/unit-109-C5447157,1668.06,2021,1,,1,1,1,No,1,Underground,Owned,500,599,539,Calculated,,,,,,455.16,35,2,https://shared-s3.property.ca/public/images/listings/optimized/c5447157/mls/,None,,,2021-12-02,1638464471,Sheppard Avenue West,"RE/MAX PREMIER INC., BROKERAGE",,,Tba,2021-Dec,N,Terrace,Restrictions,2021-12-02 17:09:17,2021-12-02 16:42:28,,1,1,"['Concierge', 'Gym', 'Party Room', 'Rooftop Deck', 'Sauna', 'Visitor Parking', 'Public Transit', 'BBQ Permitted', 'Elevator', 'Guest Suites', 'Outdoor Patio', 'Parking Garage', 'Pet Restriction', 'Rec Room', 'Security Guard', 'Security System', 'Yoga Studio', 'FibreStream Internet', 'Enter Phone System']",[],,mls_number,C5447157,SearchListing,C5447157 | For Sale,[],"{'lat': 43.7539102, 'lng': -79.4448855}",C5447157,"{'mls_number': {'value': 'C5447157', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '109 - 701 Sheppard Ave W', 'matchLevel': 'none', 'matchedWords': []}}"
